image_id,filename,width,height,category_id,category,bbox_x_min,bbox_y_min,bbox_width,bbox_height
1312,batch_8/000012.jpg,2448,3264,58,Unlabeled litter,2276.0952,2907.9524,74.0,50.0
1313,batch_8/000013.jpg,2448,3264,7,Plastic bottle cap,1222.6667,2352.6191,70.0,72.0
1313,batch_8/000013.jpg,2448,3264,5,Clear plastic bottle,1064.8572,442.14285,335.0,205.99994999999996
1313,batch_8/000013.jpg,2448,3264,7,Plastic bottle cap,1365.3334,439.7619,37.0,55.0
1314,batch_8/000014.jpg,3264,2448,12,Drink can,794.9999999999998,1101.9999999999998,152.0,303.0000000000002
1314,batch_8/000014.jpg,3264,2448,12,Drink can,932.9999999999998,1057.9999999999998,154.0,333.9999999999998
1314,batch_8/000014.jpg,3264,2448,12,Drink can,1066.0,1068.9999999999998,158.99999999999977,353.9999999999998
1314,batch_8/000014.jpg,3264,2448,12,Drink can,1217.0,1155.9999999999998,160.0,304.0
1314,batch_8/000014.jpg,3264,2448,12,Drink can,1355.0,1104.9999999999998,160.0,341.0
1314,batch_8/000014.jpg,3264,2448,12,Drink can,1495.9999999999995,1071.0,141.00000000000045,320.0
1314,batch_8/000014.jpg,3264,2448,12,Drink can,1631.0,1053.0,140.99999999999955,355.9999999999998
1314,batch_8/000014.jpg,3264,2448,12,Drink can,1762.9999999999995,1115.0,153.0,357.99999999999955
1314,batch_8/000014.jpg,3264,2448,5,Clear plastic bottle,1901.9999999999995,1057.9999999999998,141.00000000000023,475.0
1314,batch_8/000014.jpg,3264,2448,12,Drink can,2091.0,1198.0,202.0,329.0
1314,batch_8/000014.jpg,3264,2448,12,Drink can,1511.9999999999998,1447.0,372.0,148.99999999999955
1314,batch_8/000014.jpg,3264,2448,12,Drink can,1184.9999999999998,1451.9999999999995,327.0,133.00000000000023
1314,batch_8/000014.jpg,3264,2448,12,Drink can,804.0,1435.0,372.0,147.99999999999955
1314,batch_8/000014.jpg,3264,2448,58,Unlabeled litter,757.0,1419.0,91.99999999999977,88.0
1314,batch_8/000014.jpg,3264,2448,50,Pop tab,1006.9999999999999,1334.9999999999995,52.000000000000114,47.000000000000455
1314,batch_8/000014.jpg,3264,2448,50,Pop tab,1130.0,1392.9999999999995,40.0,21.0
1314,batch_8/000014.jpg,3264,2448,50,Pop tab,1385.9999999999995,1406.0,43.0,20.0
1314,batch_8/000014.jpg,3264,2448,50,Pop tab,1543.0,1342.9999999999995,32.999999999999545,26.000000000000455
1314,batch_8/000014.jpg,3264,2448,50,Pop tab,1685.9999999999998,1376.0,34.99999999999977,15.999999999999545
1314,batch_8/000014.jpg,3264,2448,58,Unlabeled litter,1422.9999999999995,806.9999999999999,81.00000000000023,38.000000000000114
1314,batch_8/000014.jpg,3264,2448,58,Unlabeled litter,1290.0,808.0,123.0,54.0
1314,batch_8/000014.jpg,3264,2448,58,Unlabeled litter,1224.0,816.0,77.0,92.99999999999989
1314,batch_8/000014.jpg,3264,2448,58,Unlabeled litter,2086.9999999999995,914.9999999999998,74.00000000000045,86.00000000000023
1314,batch_8/000014.jpg,3264,2448,58,Unlabeled litter,1985.9999999999998,2191.0,21.0,56.999999999999545
1314,batch_8/000014.jpg,3264,2448,7,Plastic bottle cap,1946.9999999999998,1493.9999999999998,66.0,37.0
1315,batch_8/000015.jpg,3264,2448,12,Drink can,2330.0,862.0,74.0,43.0
1315,batch_8/000015.jpg,3264,2448,59,Cigarette,2005.0,1859.0,62.0,29.0
1315,batch_8/000015.jpg,3264,2448,59,Cigarette,1981.0,1901.0,66.0,19.0
1316,batch_8/000016.jpg,2448,3264,5,Clear plastic bottle,1383.8096,692.1428,229.0,107.0
1316,batch_8/000016.jpg,2448,3264,59,Cigarette,510.0,3086.0,62.0,80.0
1316,batch_8/000016.jpg,2448,3264,33,Normal paper,1153.0,1254.0,307.0,97.0
1316,batch_8/000016.jpg,2448,3264,7,Plastic bottle cap,1591.0,748.0,22.0,39.0
1317,batch_8/000017.jpg,3264,2448,12,Drink can,1763.0,1182.0,82.0,45.0
1317,batch_8/000017.jpg,3264,2448,12,Drink can,2055.0,1096.0,50.0,36.0
1318,batch_8/000018.jpg,2448,3264,12,Drink can,1149.0,956.0,225.0,131.0
1319,batch_8/000019.jpg,2448,3264,59,Cigarette,530.0,347.0,78.0,103.0
1319,batch_8/000019.jpg,2448,3264,45,Disposable food container,1108.0,1549.0,514.0,582.0
1319,batch_8/000019.jpg,2448,3264,59,Cigarette,582.0,3221.0,103.0,39.0
1320,batch_8/000020.jpg,2448,3264,6,Glass bottle,1051.5,464.0,62.0,217.0
1320,batch_8/000020.jpg,2448,3264,12,Drink can,1422.9999999999998,595.0,113.00000000000023,76.99999999999989
1321,batch_8/000021.jpg,3264,2448,6,Glass bottle,1650.0,690.0,201.0,156.0
1321,batch_8/000021.jpg,3264,2448,6,Glass bottle,1986.0,1011.0,225.0,285.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1697.0,1022.0,42.0,36.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1737.0,1103.0,57.0,69.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2391.0,1118.0,137.0,141.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2843.0,1335.0,112.0,74.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2389.0,913.0,38.0,31.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2064.0,906.0,27.0,27.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1949.0,627.0,50.0,104.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1843.0,917.0,51.0,28.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1889.0,1087.0,62.0,34.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2167.0,1105.0,57.0,48.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1772.0,1263.0,45.0,64.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1514.0,1520.0,169.0,56.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1142.0,1543.0,49.0,46.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2022.0,1413.0,64.0,153.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2120.0,1305.0,170.0,124.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1959.0,1651.0,66.0,43.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1896.0,1256.0,137.0,61.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2166.0,1447.0,31.0,52.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2282.0,1317.0,71.0,108.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2322.0,1519.0,53.0,26.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2237.0,1514.0,49.0,46.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2236.0,1538.0,24.0,67.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2296.0,1584.0,35.0,35.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1692.0,1422.0,38.0,30.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2084.0,1488.0,47.0,54.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1612.0,2009.0,55.0,36.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2165.0,1517.0,38.0,27.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2221.0,1516.0,14.0,34.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2005.0,1770.0,57.0,25.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2156.0,1560.0,36.0,32.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1986.0,1323.0,25.0,17.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1912.0,1492.0,22.0,26.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2085.0,1794.0,43.0,28.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2422.0,1856.0,22.0,50.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2701.0,1941.0,21.0,39.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2115.0,857.0,32.0,24.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2112.0,1549.0,39.0,19.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2087.0,1567.0,17.0,32.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2105.0,1714.0,22.0,41.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2137.0,1751.0,24.0,25.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2166.0,1080.0,43.0,26.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2222.0,1191.0,24.0,19.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,989.0,1124.0,88.0,37.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2224.0,2152.0,61.0,21.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2722.0,1781.0,45.0,39.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2041.0,896.0,28.0,13.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2911.0,600.0,32.0,36.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2945.0,606.0,43.0,36.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2924.0,559.0,70.0,47.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,2998.0,559.0,38.0,21.0
1321,batch_8/000021.jpg,3264,2448,9,Broken glass,1918.0,2344.0,66.0,25.0
1321,batch_8/000021.jpg,3264,2448,59,Cigarette,2378.0,19.0,62.0,26.0
1322,batch_8/000022.jpg,2448,3264,21,Disposable plastic cup,1431.0,1121.0,101.0,85.0
1323,batch_8/000023.jpg,3264,2448,40,Single-use carrier bag,349.99999999999994,541.0,786.0,858.0
1323,batch_8/000023.jpg,3264,2448,6,Glass bottle,535.0,804.0,108.99999999999989,99.0
1323,batch_8/000023.jpg,3264,2448,6,Glass bottle,375.99999999999994,681.0,108.00000000000006,94.99999999999989
1323,batch_8/000023.jpg,3264,2448,6,Glass bottle,397.0,592.9999999999999,94.99999999999994,134.0
1323,batch_8/000023.jpg,3264,2448,39,Other plastic wrapper,458.99999999999994,739.0,131.00000000000006,142.0
1323,batch_8/000023.jpg,3264,2448,52,Scrap metal,2099.0,977.9999999999999,177.99999999999955,301.0000000000001
1323,batch_8/000023.jpg,3264,2448,16,Drink carton,2180.9999999999995,559.0,261.00000000000045,232.9999999999999
1323,batch_8/000023.jpg,3264,2448,33,Normal paper,2033.9999999999998,728.9999999999999,204.99999999999977,99.0
1323,batch_8/000023.jpg,3264,2448,33,Normal paper,2636.0,257.99999999999994,77.0,34.00000000000006
1323,batch_8/000023.jpg,3264,2448,33,Normal paper,2410.0,754.0,83.99999999999955,59.999999999999886
1323,batch_8/000023.jpg,3264,2448,8,Metal bottle cap,2318.9999999999995,402.99999999999994,31.0,25.000000000000057
1323,batch_8/000023.jpg,3264,2448,8,Metal bottle cap,2405.0,377.99999999999994,36.0,22.000000000000057
1323,batch_8/000023.jpg,3264,2448,8,Metal bottle cap,1540.9999999999998,307.99999999999994,30.000000000000227,22.0
1323,batch_8/000023.jpg,3264,2448,8,Metal bottle cap,1202.9999999999998,717.0,40.0,25.0
1323,batch_8/000023.jpg,3264,2448,8,Metal bottle cap,1426.0,722.9999999999999,38.99999999999977,28.0
1323,batch_8/000023.jpg,3264,2448,8,Metal bottle cap,1864.0,743.9999999999999,35.0,29.0
1323,batch_8/000023.jpg,3264,2448,58,Unlabeled litter,2813.9999999999995,40.99999999999999,44.0,20.000000000000007
1324,batch_8/000024.jpg,2448,3264,55,Plastic straw,1328.0,1589.0,300.0,119.0
1324,batch_8/000024.jpg,2448,3264,59,Cigarette,605.0,457.0,32.0,14.0
1325,batch_8/000025.jpg,2448,3264,14,Other carton,407.0,2351.0,455.0,518.0
1325,batch_8/000025.jpg,2448,3264,59,Cigarette,1804.0,2010.0,148.0,221.0
1325,batch_8/000025.jpg,2448,3264,21,Disposable plastic cup,1778.0,550.0,373.0,454.0
1325,batch_8/000025.jpg,2448,3264,59,Cigarette,1779.0,167.0,94.0,97.0
1326,batch_8/000026.jpg,2448,3264,58,Unlabeled litter,740.5398,159.33524,68.0,80.99999999999997
1326,batch_8/000026.jpg,2448,3264,21,Disposable plastic cup,1316.0,775.0,241.0,278.0
1326,batch_8/000026.jpg,2448,3264,59,Cigarette,2067.0,2442.0,33.0,25.0
1327,batch_8/000027.jpg,2448,3264,5,Clear plastic bottle,1044.0,1469.0,210.0,306.0
1327,batch_8/000027.jpg,2448,3264,29,Other plastic,1060.5,1536.0,196.0,130.0
1327,batch_8/000027.jpg,2448,3264,59,Cigarette,1505.0,566.0,29.0,42.0
1327,batch_8/000027.jpg,2448,3264,59,Cigarette,457.0,319.0,42.0,29.0
1327,batch_8/000027.jpg,2448,3264,59,Cigarette,2410.0,2973.0,24.0,62.0
1328,batch_8/000028.jpg,2448,3264,5,Clear plastic bottle,1050.0,2077.0,505.0,407.0
1328,batch_8/000028.jpg,2448,3264,7,Plastic bottle cap,1050.0,2383.0,73.0,100.0
1328,batch_8/000028.jpg,2448,3264,59,Cigarette,1212.0,2458.0,59.0,79.0
1328,batch_8/000028.jpg,2448,3264,59,Cigarette,1279.0,2486.0,28.0,59.0
1328,batch_8/000028.jpg,2448,3264,31,Tissues,1390.0,962.0,181.0,202.0
1328,batch_8/000028.jpg,2448,3264,12,Drink can,1152.0,463.0,273.0,228.0
1328,batch_8/000028.jpg,2448,3264,50,Pop tab,1342.0,488.0,59.0,29.0
1328,batch_8/000028.jpg,2448,3264,59,Cigarette,1270.0,118.0,29.0,53.0
1328,batch_8/000028.jpg,2448,3264,59,Cigarette,1383.0,46.0,55.0,33.0
1328,batch_8/000028.jpg,2448,3264,59,Cigarette,1410.0,642.0,64.0,40.0
1328,batch_8/000028.jpg,2448,3264,59,Cigarette,1298.0,540.0,79.0,46.0
1328,batch_8/000028.jpg,2448,3264,58,Unlabeled litter,1400.0,240.0,89.0,45.0
1328,batch_8/000028.jpg,2448,3264,59,Cigarette,1421.0,309.0,68.0,44.0
1329,batch_8/000029.jpg,2448,3264,8,Metal bottle cap,1257.9999999999998,91.99999999999999,43.00000000000023,46.999999999999986
1329,batch_8/000029.jpg,2448,3264,59,Cigarette,1320.9999999999998,285.0,36.0,68.0
1329,batch_8/000029.jpg,2448,3264,12,Drink can,1297.0,420.0,148.99999999999977,278.0
1329,batch_8/000029.jpg,2448,3264,50,Pop tab,1336.9999999999998,639.9999999999999,37.00000000000023,49.0
1329,batch_8/000029.jpg,2448,3264,8,Metal bottle cap,1482.9999999999998,804.0,59.00000000000023,53.999999999999886
1329,batch_8/000029.jpg,2448,3264,59,Cigarette,1327.9999999999998,1079.0,77.00000000000023,65.0
1329,batch_8/000029.jpg,2448,3264,8,Metal bottle cap,1290.0,1591.9999999999998,57.0,54.00000000000023
1329,batch_8/000029.jpg,2448,3264,14,Other carton,766.9999999999999,2325.0,303.0000000000001,328.99999999999955
1330,batch_8/000030.jpg,2448,3264,5,Clear plastic bottle,1210.0,911.0,164.0,350.0
1330,batch_8/000030.jpg,2448,3264,7,Plastic bottle cap,1309.0,912.0,56.0,31.0
1331,batch_8/000031.jpg,2448,3264,4,Other plastic bottle,1326.0,1056.0,325.0,331.0
1331,batch_8/000031.jpg,2448,3264,7,Plastic bottle cap,1327.0,1291.0,101.0,96.0
1331,batch_8/000031.jpg,2448,3264,59,Cigarette,1274.0,1379.0,52.0,91.0
1331,batch_8/000031.jpg,2448,3264,59,Cigarette,1853.0,756.0,50.0,114.0
1331,batch_8/000031.jpg,2448,3264,59,Cigarette,1886.0,648.0,30.0,77.0
1331,batch_8/000031.jpg,2448,3264,59,Cigarette,538.0,1990.0,117.0,91.0
1331,batch_8/000031.jpg,2448,3264,59,Cigarette,472.0,2038.0,75.0,78.0
1331,batch_8/000031.jpg,2448,3264,59,Cigarette,575.0,1854.0,139.0,87.0
1331,batch_8/000031.jpg,2448,3264,59,Cigarette,394.0,2051.0,93.0,105.0
1331,batch_8/000031.jpg,2448,3264,59,Cigarette,2147.0,382.0,52.0,44.0
1332,batch_8/000032.jpg,3264,2448,15,Egg carton,1611.0,490.0,853.0,869.0
1333,batch_8/000033.jpg,2448,3264,5,Clear plastic bottle,888.0,710.0,258.0,212.0
1333,batch_8/000033.jpg,2448,3264,59,Cigarette,1174.0,670.0,22.0,34.0
1333,batch_8/000033.jpg,2448,3264,59,Cigarette,1463.0,426.0,26.0,42.0
1333,batch_8/000033.jpg,2448,3264,29,Other plastic,132.0,1372.0,195.0,72.0
1333,batch_8/000033.jpg,2448,3264,59,Cigarette,351.0,1690.0,60.0,35.0
1333,batch_8/000033.jpg,2448,3264,59,Cigarette,10.0,2000.0,103.0,48.0
1334,batch_8/000034.jpg,2448,3264,12,Drink can,1747.0,538.0,155.0,144.0
1334,batch_8/000034.jpg,2448,3264,59,Cigarette,2321.0,2300.0,95.0,41.0
1334,batch_8/000034.jpg,2448,3264,59,Cigarette,1503.0,944.0,40.0,24.0
1334,batch_8/000034.jpg,2448,3264,59,Cigarette,50.0,1684.0,61.0,40.0
1334,batch_8/000034.jpg,2448,3264,59,Cigarette,430.0,1855.0,24.0,48.0
1334,batch_8/000034.jpg,2448,3264,59,Cigarette,968.0,2200.0,65.0,45.0
1334,batch_8/000034.jpg,2448,3264,29,Other plastic,1116.0,2041.0,76.0,74.0
1334,batch_8/000034.jpg,2448,3264,58,Unlabeled litter,1335.0,2430.0,126.0,124.0
1334,batch_8/000034.jpg,2448,3264,59,Cigarette,4.0,1786.0,40.0,43.0
1335,batch_8/000035.jpg,2448,3264,6,Glass bottle,190.0,1297.0,212.99999999999994,202.0
1335,batch_8/000035.jpg,2448,3264,6,Glass bottle,1144.9999999999998,349.0,55.0,82.99999999999994
1335,batch_8/000035.jpg,2448,3264,6,Glass bottle,1515.9999999999998,344.99999999999994,103.0,93.0
1335,batch_8/000035.jpg,2448,3264,6,Glass bottle,1343.9999999999998,498.99999999999994,173.0,113.99999999999994
1335,batch_8/000035.jpg,2448,3264,6,Glass bottle,1331.0,559.9999999999999,104.0,155.0
1335,batch_8/000035.jpg,2448,3264,6,Glass bottle,896.0,1983.9999999999998,669.0,341.9999999999998
1335,batch_8/000035.jpg,2448,3264,8,Metal bottle cap,1498.0,2243.0,68.0,82.0
1335,batch_8/000035.jpg,2448,3264,8,Metal bottle cap,1343.9999999999998,688.0,29.0,27.999999999999886
1335,batch_8/000035.jpg,2448,3264,8,Metal bottle cap,1494.9999999999998,581.0,24.0,27.999999999999886
1335,batch_8/000035.jpg,2448,3264,58,Unlabeled litter,1141.9999999999998,269.99999999999994,48.00000000000023,76.00000000000006
1336,batch_8/000036.jpg,2448,3264,6,Glass bottle,646.0,444.9999999999999,603.0,465.9999999999998
1336,batch_8/000036.jpg,2448,3264,8,Metal bottle cap,1195.9999999999998,444.0,55.0,71.99999999999989
1336,batch_8/000036.jpg,2448,3264,6,Glass bottle,1270.0,601.9999999999999,668.9999999999993,264.9999999999998
1336,batch_8/000036.jpg,2448,3264,8,Metal bottle cap,1904.9999999999998,750.0,34.99999999999977,69.99999999999966
1336,batch_8/000036.jpg,2448,3264,27,Plastic lid,1034.0,2039.0,267.9999999999998,257.0
1337,batch_8/000037.jpg,2448,3264,6,Glass bottle,1039.5238,1186.8572,529.0,971.0
1337,batch_8/000037.jpg,2448,3264,8,Metal bottle cap,1476.8096,1188.0,90.0,71.0
1338,batch_8/000038.jpg,2448,3264,6,Glass bottle,875.9999999999999,775.0,267.0000000000001,665.0
1338,batch_8/000038.jpg,2448,3264,6,Glass bottle,1362.9999999999998,2133.0,292.0,570.0
1338,batch_8/000038.jpg,2448,3264,8,Metal bottle cap,875.9999999999999,1397.0,67.00000000000011,44.0
1339,batch_8/000039.jpg,2448,3264,6,Glass bottle,946.0,2079.0,498.0,207.0
1340,batch_8/000040.jpg,2448,3264,5,Clear plastic bottle,1296.5,1905.0,336.0,270.0
1340,batch_8/000040.jpg,2448,3264,7,Plastic bottle cap,1292.0,2108.0,58.0,70.0
1340,batch_8/000040.jpg,2448,3264,6,Glass bottle,2268.0,2691.0,148.0,419.0
1340,batch_8/000040.jpg,2448,3264,58,Unlabeled litter,2034.0,233.0,140.0,168.0
1341,batch_8/000041.jpg,3264,2448,5,Clear plastic bottle,1129.0,735.0,357.0,298.0
1342,batch_8/000042.jpg,3264,2448,5,Clear plastic bottle,319.0,1168.0,100.0,28.0
1342,batch_8/000042.jpg,3264,2448,5,Clear plastic bottle,1672.0,1164.0,159.0,55.0
1342,batch_8/000042.jpg,3264,2448,39,Other plastic wrapper,2431.0,1163.0,56.0,29.0
1342,batch_8/000042.jpg,3264,2448,58,Unlabeled litter,2547.0,1182.0,49.0,16.0
1343,batch_8/000043.jpg,3264,2448,5,Clear plastic bottle,1646.0,1083.0,416.0,128.0
1344,batch_8/000044.jpg,3264,2448,20,Paper cup,2405.0,971.0,226.0,177.0
1344,batch_8/000044.jpg,3264,2448,14,Other carton,1595.0,1361.0,162.0,176.0
1344,batch_8/000044.jpg,3264,2448,39,Other plastic wrapper,1389.0,1553.0,380.0,201.0
1344,batch_8/000044.jpg,3264,2448,59,Cigarette,1418.0,1700.0,25.0,39.0
1344,batch_8/000044.jpg,3264,2448,58,Unlabeled litter,620.0,1510.0,164.0,145.0
1344,batch_8/000044.jpg,3264,2448,4,Other plastic bottle,1867.0,80.0,137.0,101.0
1344,batch_8/000044.jpg,3264,2448,58,Unlabeled litter,1259.0,116.0,32.0,26.0
1345,batch_8/000045.jpg,3264,2448,5,Clear plastic bottle,1224.9999999999998,1334.9999999999998,188.00000000000023,64.00000000000023
1346,batch_8/000046.jpg,3264,2448,57,Styrofoam piece,1280.0,1081.0,204.0,113.0
1346,batch_8/000046.jpg,3264,2448,58,Unlabeled litter,2440.0,996.0,44.0,52.0
1347,batch_8/000047.jpg,3264,2448,4,Other plastic bottle,695.9999999999999,1224.0,426.0000000000001,160.99999999999977
1347,batch_8/000047.jpg,3264,2448,15,Egg carton,2287.0,1185.9999999999998,295.99999999999955,188.00000000000023
1347,batch_8/000047.jpg,3264,2448,58,Unlabeled litter,2514.9999999999995,1176.0,129.0,150.99999999999977
1348,batch_8/000048.jpg,3264,2448,5,Clear plastic bottle,1750.7143999999998,1768.0475999999999,606.0,181.0
1348,batch_8/000048.jpg,3264,2448,7,Plastic bottle cap,1747.6189999999997,1836.0476,30.0,61.99999999999977
1349,batch_8/000049.jpg,3264,2448,36,Plastic film,723.0,1229.0,337.0,285.0
1350,batch_8/000050.jpg,3264,2448,16,Drink carton,495.0,851.0,97.0,32.0
1351,batch_8/000051.jpg,2448,3264,58,Unlabeled litter,2108.0,392.0,159.0,38.0
1351,batch_8/000051.jpg,2448,3264,5,Clear plastic bottle,1729.0,1598.0,540.0,228.0
1351,batch_8/000051.jpg,2448,3264,14,Other carton,1458.0,1411.0,145.0,88.0
1351,batch_8/000051.jpg,2448,3264,59,Cigarette,884.0,1826.0,66.0,43.0
1351,batch_8/000051.jpg,2448,3264,4,Other plastic bottle,530.0,1457.0,210.0,98.0
1351,batch_8/000051.jpg,2448,3264,58,Unlabeled litter,854.0,688.0,147.0,58.0
1351,batch_8/000051.jpg,2448,3264,58,Unlabeled litter,1458.0,1323.0,111.0,99.0
1351,batch_8/000051.jpg,2448,3264,59,Cigarette,1297.0,1873.0,29.0,30.0
1352,batch_8/000052.jpg,3264,2448,59,Cigarette,211.0,1412.0,53.0,21.0
1352,batch_8/000052.jpg,3264,2448,58,Unlabeled litter,448.0,1340.0,184.0,65.0
1352,batch_8/000052.jpg,3264,2448,57,Styrofoam piece,1915.0,1111.0,867.0,230.99999999999977
1353,batch_8/000053.jpg,3264,2448,38,Garbage bag,0.0,0.0,468.99999999999994,92.99999999999999
1353,batch_8/000053.jpg,3264,2448,5,Clear plastic bottle,2140.0,1088.0,142.99999999999955,49.99999999999977
1353,batch_8/000053.jpg,3264,2448,59,Cigarette,2603.9999999999995,1165.0,35.000000000000455,12.0
1353,batch_8/000053.jpg,3264,2448,29,Other plastic,699.0,1274.0,41.999999999999886,16.0
1353,batch_8/000053.jpg,3264,2448,29,Other plastic,2033.9999999999998,1151.0,23.999999999999773,15.0
1353,batch_8/000053.jpg,3264,2448,59,Cigarette,2440.0,1314.9999999999998,40.999999999999545,23.000000000000227
1353,batch_8/000053.jpg,3264,2448,58,Unlabeled litter,2993.0,1353.0,28.999999999999545,18.999999999999773
1353,batch_8/000053.jpg,3264,2448,33,Normal paper,2376.9999999999995,1042.9999999999998,28.000000000000455,37.0
1353,batch_8/000053.jpg,3264,2448,33,Normal paper,1450.9999999999998,986.9999999999999,63.00000000000023,50.000000000000114
1353,batch_8/000053.jpg,3264,2448,58,Unlabeled litter,1494.9999999999998,1028.0,66.0,27.0
1353,batch_8/000053.jpg,3264,2448,59,Cigarette,772.0,1008.9999999999999,54.999999999999886,66.99999999999989
1353,batch_8/000053.jpg,3264,2448,59,Cigarette,426.0,1235.0,35.0,13.0
1353,batch_8/000053.jpg,3264,2448,29,Other plastic,163.0,1054.0,49.0,41.0
1353,batch_8/000053.jpg,3264,2448,59,Cigarette,2009.0,1301.0,30.0,19.0
1353,batch_8/000053.jpg,3264,2448,58,Unlabeled litter,2625.0,1372.0,58.0,27.0
1353,batch_8/000053.jpg,3264,2448,47,Other plastic container,2764.0,1119.0,118.0,42.0
1353,batch_8/000053.jpg,3264,2448,58,Unlabeled litter,2733.0,1030.0,117.0,42.0
1353,batch_8/000053.jpg,3264,2448,58,Unlabeled litter,2989.0,1127.0,38.0,19.0
1353,batch_8/000053.jpg,3264,2448,58,Unlabeled litter,2965.0,1229.0,77.0,27.0
1353,batch_8/000053.jpg,3264,2448,58,Unlabeled litter,2214.0,1034.0,49.0,18.0
1353,batch_8/000053.jpg,3264,2448,9,Broken glass,1696.0,1154.0,27.0,16.0
1353,batch_8/000053.jpg,3264,2448,58,Unlabeled litter,1574.0,1058.0,35.0,18.0
1354,batch_8/000054.jpg,1280,960,38,Garbage bag,184.0,524.0,412.0,341.0
1354,batch_8/000054.jpg,1280,960,38,Garbage bag,607.0,320.0,244.0,199.0
1354,batch_8/000054.jpg,1280,960,38,Garbage bag,404.0,351.0,67.0,183.0
1354,batch_8/000054.jpg,1280,960,38,Garbage bag,618.0,404.0,364.0,384.0
1354,batch_8/000054.jpg,1280,960,38,Garbage bag,812.0,301.0,136.0,134.0
1354,batch_8/000054.jpg,1280,960,40,Single-use carrier bag,350.0,505.0,84.0,63.0
1355,batch_8/000055.jpg,1280,960,40,Single-use carrier bag,416.0,585.0,177.0,145.0
1355,batch_8/000055.jpg,1280,960,40,Single-use carrier bag,584.0,584.0,126.0,104.0
1355,batch_8/000055.jpg,1280,960,38,Garbage bag,572.0,676.0,130.0,136.0
1355,batch_8/000055.jpg,1280,960,58,Unlabeled litter,652.0,592.0,39.0,36.0
1355,batch_8/000055.jpg,1280,960,58,Unlabeled litter,211.0,747.0,90.0,38.0
1355,batch_8/000055.jpg,1280,960,58,Unlabeled litter,585.0,698.0,37.0,30.0
1356,batch_8/000056.jpg,1200,1600,36,Plastic film,489.0,614.0,272.0,125.0
1356,batch_8/000056.jpg,1200,1600,58,Unlabeled litter,319.0,645.0,71.0,58.0
1357,batch_8/000057.jpg,1200,1600,14,Other carton,505.0,791.0000000000002,94.0,85.99999999999977
1357,batch_8/000057.jpg,1200,1600,58,Unlabeled litter,588.0,966.0,25.0,28.0
1358,batch_8/000058.jpg,1200,1600,39,Other plastic wrapper,544.5,695.0,168.0,158.0000000000001
